#{"t_start": 1707495171.2145977, "env_id": "None"}
r,l,t
-12.616324,50,311.236442
-10.822462,50,311.401763
-11.287332,50,311.575074
-12.06908,50,311.985877
-10.659573,50,312.501214
-10.554653,50,313.499816
-13.586956,50,313.896239
-10.416804,50,314.662563
-15.144183,50,315.430023
-12.57515,50,317.001388
-10.08102,50,317.755767
-13.535999,50,318.164766
-10.560855,50,318.571802
-12.576868,50,319.359089
-14.123313,50,320.261187
-10.039231,50,320.663432
-11.36619,50,321.062298
-14.420104,50,321.222904
-11.815539,50,321.375134
-10.075402,50,321.528671
-13.681067,50,322.728452
-12.279084,50,323.491205
-9.789304,50,323.897387
-11.691565,50,324.426633
-10.356159,50,324.958386
-7.551209,50,325.238885
-9.576158,50,325.634662
-14.221088,50,326.030734
-12.211608,50,326.426533
-13.282387,50,327.188336
-11.04894,50,328.59604
-15.517597,50,328.993148
-13.659709,50,329.520797
-9.391982,50,329.925105
-12.360537,50,330.335746
-7.282028,50,330.744443
-14.273454,50,331.385483
-14.521856,50,331.539657
-11.519677,50,331.698328
-11.930917,50,332.092214
-14.192213,50,333.865126
-15.237482,50,334.254671
-12.247248,50,334.658596
-11.542644,50,335.18694
-11.752946,50,335.839056
-6.474403,50,336.491981
-14.538247,50,336.650403
-13.360131,50,336.804531
-10.604877,50,336.960293
-9.061976,50,337.117078
-11.451238,50,338.175668
-11.697092,50,338.929929
-11.972463,50,339.330133
-9.022345,50,340.571815
-10.64699,50,340.97782
-11.810667,50,341.51733
-13.362454,50,341.918128
-15.961098,50,342.315619
-14.034392,50,343.072215
-10.845715,50,343.231214
-9.194578,50,343.386077
-13.452307,50,344.326768
-14.670921,50,345.074432
-12.043649,50,346.158912
-16.01397,50,347.023007
-12.688649,50,347.427072
-11.971194,50,347.829687
-12.028689,50,348.229297
-14.999575,50,348.743117
-12.143206,50,349.139649
-11.056696,50,349.415637
-12.314674,50,352.157389
-12.733075,50,353.276266
-16.170004,50,353.554359
-11.643218,50,354.080893
-12.039056,50,354.246744
-10.867976,50,355.126624
-11.770413,50,356.251044
-18.397888,50,356.653635
-13.850123,50,357.054032
-16.109663,50,357.453339
-12.38562,50,358.51637
-10.771231,50,358.671229
-9.496336,50,358.830559
-11.113835,50,359.232043
-9.124332,50,359.518621
-9.043321,50,359.920213
-14.320608,50,360.668579
-13.512849,50,360.948356
-11.520018,50,361.586903
-9.254871,50,362.345792
-13.664972,50,364.142784
-11.211033,50,364.291971
-14.392523,50,364.452428
-7.975499,50,364.612573
-12.534339,50,364.775213
-14.057671,50,364.938468
-10.050791,50,365.093907
-12.613658,50,365.252114
-9.863973,50,365.409365
-9.071791,50,365.569752
-10.536514,50,366.088605
-14.301203,50,367.861216
-9.91284,50,368.257173
-10.363816,50,368.658963
-10.113529,50,369.057298
-10.796409,50,369.820537
-11.993153,50,370.098477
-15.53791,50,370.252838
-12.105464,50,370.411122
-7.890339,50,370.572432
-12.367487,50,370.731824
-11.68981,50,372.88897
-11.916374,50,373.524297
-15.935854,50,373.926474
-9.994579,50,374.327312
-6.753802,50,375.099164
-12.680618,50,375.983466
-11.194473,50,376.375819
-14.755638,50,376.892518
-11.021754,50,377.4178
-9.645316,50,377.816587
-12.945318,50,380.214412
-13.197255,50,380.368148
-12.813424,50,380.52831
-10.187981,50,380.688245
-8.834693,50,380.848042
-15.479,50,381.006379
-12.096682,50,382.360583
-16.380858,50,382.767712
-13.660536,50,383.05783
-8.914681,50,383.823879
-10.504763,50,385.522597
-6.454155,50,385.677223
-10.613826,50,386.078674
-10.506592,50,387.075724
-13.421969,50,387.479568
-14.922064,50,388.243608
-11.109969,50,389.330424
-6.840493,50,390.178727
-9.199186,50,391.181473
-11.427508,50,391.345902
-10.078002,50,391.504011
-8.00964,50,394.003483
-6.880937,50,394.415479
-9.336139,50,394.932044
-8.813216,50,395.450949
-13.827545,50,395.607033
-12.034509,50,395.761034
-9.562726,50,395.912558
-12.59074,50,396.069001
-14.092135,50,396.233425
-12.010155,50,396.397326
-9.987747,50,397.829693
-10.866789,50,398.225728
-12.455938,50,398.616266
-11.039828,50,399.930651
-15.52084,50,400.209976
-12.828429,50,400.713861
-11.343759,50,401.099759
-10.766234,50,401.370879
-9.985399,50,401.88586
-12.851821,50,402.290443
-11.618572,50,405.295728
-12.74537,50,406.172517
-17.003195,50,406.704578
-9.412709,50,407.224656
-11.052584,50,407.383664
-19.552356,50,407.535542
-9.660055,50,407.690758
-10.988284,50,407.842464
-16.236997,50,408.000882
-14.964997,50,408.405473
-13.624919,50,411.177928
-9.931782,50,411.81365
-9.522488,50,411.976462
-9.86104,50,412.379482
-10.198007,50,412.540372
-14.013543,50,412.693438
-7.11671,50,412.962588
-9.238055,50,413.354732
-11.379623,50,413.629764
-14.134398,50,414.035444
-11.947341,50,416.693629
-13.379409,50,417.101917
-7.714715,50,417.265212
-11.081505,50,417.664026
-10.814226,50,417.825689
-12.140824,50,418.221365
-8.033313,50,418.60953
-14.500332,50,418.762564
-8.364646,50,418.915408
-11.793979,50,419.202089
-11.610819,50,419.608377
-14.185718,50,422.262121
-7.606917,50,422.670638
-11.185743,50,423.079239
-11.394932,50,423.239108
-12.010634,50,423.395092
-9.915933,50,423.548026
-9.040024,50,423.699433
-10.405435,50,424.096409
-7.98482,50,424.493281
-11.630364,50,424.657912
-12.031244,50,428.481189
-11.244379,50,429.242311
-12.808816,50,429.640948
-15.256532,50,429.920471
-10.988978,50,430.196087
-11.873869,50,430.954016
-8.078888,50,431.342368
-14.179821,50,431.735826
-15.926721,50,432.373421
-9.078763,50,432.779366
-11.136949,50,435.079559
-8.724914,50,435.234709
-10.633915,50,435.391776
-14.782476,50,435.550754
-11.242023,50,435.704605
-10.533965,50,436.461515
-10.926849,50,437.214733
-10.644493,50,438.084029
-11.712024,50,438.479155
-12.552874,50,439.220226
-11.892756,50,440.788994
-12.405929,50,440.942065
-11.936246,50,441.217526
-9.876756,50,441.619507
-8.489517,50,442.137827
-7.826965,50,442.893071
-13.32473,50,443.287266
-12.755042,50,443.917767
-12.397542,50,444.187821
-13.623915,50,444.946153
-10.793903,50,445.110852
-11.084603,50,446.578973
-14.226758,50,446.732142
-12.876002,50,447.13039
-11.612826,50,447.887569
-11.136898,50,448.644007
-11.68531,50,449.042939
-12.868461,50,449.439972
-12.773671,50,449.838486
-10.648647,50,450.001003
-13.168489,50,450.402294
-12.072053,50,451.752712
-14.685597,50,451.90888
-11.752656,50,452.185435
-12.36811,50,453.183969
-11.775269,50,453.584753
-8.478996,50,454.348118
-10.095847,50,454.752061
-10.872369,50,455.149074
-10.443282,50,455.542086
-9.886067,50,456.184525
-11.487558,50,457.398229
-13.452647,50,457.551239
-13.747533,50,457.704514
-8.844979,50,458.109527
-9.905556,50,458.505995
-12.423145,50,458.900529
-16.67769,50,459.652761
-9.402075,50,460.043793
-14.031413,50,460.433496
-16.170379,50,460.832049
-13.205715,50,462.644995
-10.417956,50,462.799238
-9.331359,50,463.19327
-8.385844,50,463.592019
-14.490377,50,464.590117
-14.279847,50,465.463538
-9.047957,50,466.34057
-9.694385,50,466.739417
-12.857118,50,467.127758
-13.180866,50,467.526736
-14.16747,50,467.812662
-10.039077,50,468.663004
-11.798889,50,469.29946
-13.405289,50,469.696683
-13.10134,50,470.455395
-10.715285,50,471.336917
-9.499872,50,471.857947
-14.406904,50,472.250366
-8.978168,50,472.52203
-11.591671,50,472.67434
-8.874101,50,472.840193
-10.966144,50,474.292762
-11.345452,50,474.686435
-12.522094,50,475.08219
-8.590658,50,475.480762
-13.076612,50,476.117364
-10.236235,50,476.513924
-12.366346,50,476.907291
-15.592398,50,477.540462
-10.47767,50,478.181919
-7.823883,50,478.356191
-12.280959,50,479.445545
-11.286308,50,479.840783
-6.279576,50,481.077263
-12.888804,50,481.844069
-14.307994,50,482.843256
-8.461492,50,483.23754
-8.080607,50,483.755746
-8.346972,50,484.033252
-11.301383,50,484.30714
-13.300659,50,484.467705
-14.576816,50,486.51863
-8.930937,50,486.914629
-11.404287,50,487.557446
-10.176529,50,487.965265
-12.701757,50,488.134039
-10.8069,50,488.526524
-11.825656,50,489.040499
-11.770257,50,489.43307
-13.865287,50,489.703972
-10.936469,50,490.701272
-13.172444,50,491.473186
-9.494145,50,493.761288
-11.384202,50,493.921921
-10.580299,50,494.074145
-11.895151,50,494.229395
-9.216531,50,494.626147
-11.844083,50,494.780319
-10.664952,50,494.931866
-12.694605,50,495.085217
-10.852182,50,495.239536
-8.503238,50,495.400258
-7.901898,50,498.876883
-11.554535,50,499.389958
-11.538764,50,500.237546
-9.520804,50,500.622081
-12.270117,50,501.013706
-13.43574,50,501.396307
-10.733425,50,501.780894
-13.33214,50,502.627219
-12.440896,50,503.02081
-12.704439,50,503.420951
-12.550613,50,506.547102
-10.531451,50,507.178404
-10.488407,50,507.573981
-11.516866,50,508.326671
-10.360931,50,508.725435
-12.168621,50,510.081985
-9.380507,50,510.479695
-11.528244,50,510.875366
-12.098112,50,511.267508
-13.144274,50,511.425841
-9.150794,50,512.522585
-10.499519,50,512.672994
-11.532964,50,512.947148
-14.427369,50,513.220225
-9.503579,50,513.612303
-11.160391,50,514.615781
-14.825138,50,515.012841
-9.842697,50,515.415445
-12.998053,50,516.181448
-9.249298,50,516.339687
-7.737109,50,516.49931
-13.381241,50,517.314979
-12.052761,50,517.465306
-9.956212,50,517.619832
-10.070399,50,517.773535
-13.331587,50,518.533751
-9.850704,50,518.931568
-9.512348,50,519.327199
-14.503177,50,520.088457
-11.200954,50,520.7178
-10.781091,50,521.114234
-13.195302,50,522.959706
-11.764783,50,523.232771
-8.934392,50,523.625979
-8.596061,50,524.622355
-6.588212,50,525.019543
-12.128513,50,525.424303
-12.803474,50,525.826895
-9.932352,50,526.713462
-10.388922,50,526.873816
-8.547602,50,527.028241
-10.049275,50,528.364566
-15.99249,50,528.515482
-9.834686,50,528.670903
-13.928295,50,528.825892
-11.561079,50,529.100983
-10.636709,50,529.501508
-12.440201,50,529.894736
-9.686153,50,530.531493
-8.493797,50,530.926793
-8.608567,50,531.316873
-13.722355,50,534.402214
-12.745371,50,535.518789
-9.772455,50,535.914082
-8.295483,50,536.186205
-8.159337,50,536.339417
-12.597601,50,536.976566
-15.273646,50,537.736057
-12.142665,50,538.132644
-12.195432,50,538.411193
-12.635452,50,538.566563
-11.622544,50,539.183192
-10.788676,50,541.117203
-11.041403,50,541.63093
-11.862542,50,542.025609
-11.813011,50,542.299823
-14.174364,50,542.693103
-12.60104,50,543.775622
-11.266403,50,544.161007
-11.704591,50,544.775625
-14.100636,50,545.392842
-14.857561,50,546.145037
-6.680152,50,550.516715
-12.592142,50,550.906638
-7.433288,50,551.299126
-9.252429,50,551.693157
-11.505591,50,552.444006
-8.621547,50,552.96087
-8.97292,50,553.477541
-13.160203,50,553.992331
-10.331293,50,554.623898
-13.62365,50,555.017487
-10.544951,50,556.103139
-10.604307,50,556.378183
-12.266743,50,557.011415
-9.246499,50,557.764661
-11.025574,50,558.164549
-11.618234,50,558.566471
-12.020058,50,558.975871
-13.448644,50,559.743484
-10.651103,50,560.147382
-11.677248,50,560.543695
-10.052344,50,561.897492
-15.349085,50,562.77297
-13.194741,50,563.28283
-11.759327,50,564.040493
-12.031845,50,565.25167
-8.780333,50,566.569161
-9.691406,50,566.959949
-12.800693,50,567.345468
-8.890695,50,567.72964
-8.05116,50,568.112715
-12.384792,50,571.347741
-10.149289,50,571.74353
