#{"t_start": 1707495229.4747458, "env_id": "None"}
r,l,t
-5.743181,50,279.78006
-3.229112,50,279.934774
-5.447428,50,280.6943
-7.868792,50,281.095929
-2.271495,50,284.756191
-10.66563,50,284.913111
-4.120772,50,285.068344
-3.576695,50,285.228019
-8.983018,50,285.388227
0.870526,50,285.545911
-6.360828,50,285.820697
-8.013512,50,285.974588
-5.760471,50,286.7182
-9.5808,50,287.573521
-10.3181,50,290.478588
-13.534689,50,290.877449
-0.19396,50,291.15488
-9.416076,50,291.553491
-7.765235,50,292.314543
0.051807,50,292.827835
-9.797892,50,293.221846
-10.996446,50,293.491641
-8.796904,50,294.970863
-0.866469,50,295.251093
-7.769972,50,298.571765
-12.531512,50,298.971489
-5.299361,50,299.370534
-4.536874,50,299.65012
-11.694689,50,299.810348
-6.040582,50,299.9674
-3.558844,50,300.122655
-7.914074,50,300.27343
-6.65095,50,300.430898
-9.694394,50,300.592501
-0.887522,50,303.145323
1.949337,50,303.904246
-9.822098,50,304.306016
-1.694559,50,305.071748
-2.818396,50,305.488522
-4.43355,50,305.650229
-0.525185,50,305.806911
-2.965579,50,305.95697
-4.814243,50,306.113667
1.011551,50,306.274039
0.879795,50,307.151366
1.376231,50,307.312341
-0.882038,50,307.830788
-2.849968,50,308.231022
0.066694,50,308.629822
-3.590958,50,309.265085
-1.057879,50,309.419914
-9.110011,50,309.572076
-4.762707,50,309.969583
-10.595385,50,310.370873
-1.604878,50,310.770311
-4.453217,50,312.367166
-8.163988,50,312.526012
-5.925938,50,312.689723
-7.441788,50,313.449113
2.97328,50,313.844085
-0.392743,50,314.237338
-8.018738,50,314.628537
-5.469702,50,315.263868
1.682365,50,315.665716
-4.585951,50,316.067643
-2.392295,50,319.49368
-2.262699,50,320.135989
-3.358469,50,320.541452
-0.011818,50,320.94488
-6.4584,50,321.704992
-6.118245,50,321.870357
-1.479693,50,322.024308
-2.166234,50,322.182699
-8.465733,50,322.34143
-0.12536,50,322.50264
-9.179476,50,325.562028
-7.229079,50,325.96321
-10.368919,50,326.368812
2.501911,50,326.646025
-6.940637,50,327.041636
-9.706562,50,327.197889
-4.559285,50,327.350062
-1.685866,50,327.751223
1.075017,50,328.028112
-9.042863,50,329.151098
-2.506497,50,333.118835
-4.138639,50,333.276965
2.271937,50,333.682161
-7.851159,50,334.085279
2.225116,50,334.480845
-7.690088,50,335.234455
-3.495592,50,335.749442
2.530528,50,336.160344
-3.93161,50,337.040861
-2.645333,50,337.202532
-5.325234,50,337.359265
-0.147241,50,338.231099
0.503427,50,338.396661
-6.534128,50,338.5559
-10.599136,50,338.832155
-9.083513,50,339.470636
-2.192012,50,339.86632
-0.059052,50,340.255929
-2.455567,50,341.109514
2.926634,50,341.730236
-3.254163,50,342.130258
-2.689803,50,344.080512
-12.833792,50,344.483938
-7.326625,50,345.252898
-11.679134,50,346.008826
0.399291,50,346.284118
-9.291562,50,347.041205
1.153747,50,347.920084
-10.34775,50,348.810901
-2.969416,50,348.971764
0.651261,50,349.130998
2.008061,50,350.366605
-1.875779,50,350.772315
-5.12596,50,351.781609
-5.309674,50,352.308659
-0.006395,50,352.824797
-5.301708,50,353.339457
-1.56055,50,353.621313
-0.736637,50,353.901982
-3.352573,50,354.185523
-4.377204,50,354.345457
-4.093847,50,356.03798
-2.809205,50,356.443158
-4.608827,50,356.853343
-6.569525,50,357.612304
-0.029523,50,358.253061
-4.591259,50,358.782521
-4.147271,50,358.948338
1.808462,50,359.3516
-6.361755,50,359.513443
-0.305614,50,359.915049
-4.877591,50,360.307207
-4.106218,50,361.77871
-4.243169,50,362.308176
-6.691166,50,362.708182
1.412793,50,363.109058
-3.911113,50,363.996244
-6.636391,50,364.40597
-6.3321,50,364.81528
-4.673085,50,364.978337
-5.203699,50,365.132303
-1.714087,50,365.285281
2.953109,50,367.178882
-3.515295,50,368.398868
3.077659,50,369.153251
3.626166,50,370.134291
1.838599,50,370.771137
-5.163327,50,371.174099
-4.616592,50,371.574157
-1.785829,50,371.730891
2.813853,50,372.365633
-2.207391,50,372.762443
-4.059879,50,375.085844
-1.351164,50,375.851543
-2.541108,50,376.607212
-0.75793,50,376.764847
-1.221402,50,376.921152
-5.2192,50,377.077412
-7.909993,50,377.239379
-1.865345,50,377.39946
0.502752,50,377.674642
3.005353,50,378.913869
-4.155211,50,381.811902
1.141044,50,381.975919
-4.967893,50,382.373236
-4.020454,50,382.53308
-0.880223,50,382.686302
-0.463472,50,382.961362
-4.103375,50,383.365708
1.716004,50,383.886738
-0.800636,50,384.643492
2.00218,50,385.036583
-1.270664,50,385.669899
2.118917,50,387.54169
1.379977,50,387.942007
-1.493747,50,388.221276
-0.180139,50,388.379343
-0.142068,50,388.657383
-2.519247,50,389.058637
3.146169,50,390.179147
0.068161,50,390.577496
-6.763358,50,390.980017
-0.598075,50,391.377588
-6.211891,50,393.097482
-0.713139,50,393.258694
-2.530893,50,393.41842
-3.755218,50,393.573029
-7.659307,50,393.731946
-6.522543,50,394.733814
-0.489534,50,395.131343
-0.846462,50,395.896035
-1.194408,50,396.424947
-0.934165,50,396.824366
-0.549671,50,398.430436
-1.348407,50,398.83035
1.419656,50,399.110894
-0.449834,50,399.264115
-1.873446,50,399.420007
-3.956846,50,399.826665
-5.713948,50,400.225811
-3.712758,50,400.620689
-8.92999,50,401.376049
-4.619976,50,401.769122
2.885459,50,404.089541
-1.06123,50,404.246839
1.291603,50,404.405482
2.660237,50,404.562278
1.295058,50,404.956862
-5.201624,50,405.355224
-0.704304,50,406.47411
-5.712412,50,407.229212
-0.678231,50,408.352794
2.286519,50,408.749644
0.250635,50,409.021773
-1.194008,50,410.147135
3.360551,50,410.306153
-1.705534,50,410.460654
-4.519642,50,411.218716
2.20336,50,411.620727
2.162466,50,412.619195
-7.118629,50,413.144969
-0.593079,50,413.784734
-5.964891,50,414.174962
-1.654834,50,414.32462
0.338219,50,415.4526
-3.040204,50,415.729696
-4.827868,50,416.127521
1.383637,50,416.522289
-0.889222,50,416.920815
-3.856821,50,417.318262
2.022386,50,418.076482
1.214142,50,418.473659
0.984527,50,418.866104
-1.877626,50,419.86612
-0.143219,50,421.000304
-1.27348,50,421.158398
2.591306,50,421.554056
-7.757957,50,422.429737
-1.660816,50,423.551468
-4.149915,50,424.196562
-2.338296,50,424.951154
1.311846,50,425.470255
0.101697,50,425.749399
-1.391341,50,426.023279
-5.650446,50,427.879465
-5.003834,50,428.275874
-2.327902,50,428.675368
-5.236288,50,429.440335
-0.388325,50,429.729962
-1.285644,50,430.137197
-2.022723,50,430.411917
2.690665,50,430.807147
2.434695,50,431.199766
