#{"t_start": 1707444019.3517985, "env_id": "None"}
r,l,t
-0.80484,50,298.012139
3.188275,50,298.149546
3.296853,50,298.404246
0.065567,50,298.782017
-1.67717,50,299.041065
1.879644,50,299.781215
-1.140154,50,300.159714
3.23271,50,300.787483
1.419439,50,301.933487
-2.128376,50,302.303678
3.48197,50,302.434475
-0.118819,50,302.572025
2.688488,50,302.708851
3.877183,50,302.846811
1.679019,50,303.225496
-1.880322,50,303.361732
3.752899,50,304.218345
0.894991,50,304.599605
2.051553,50,306.707088
1.792981,50,307.078582
3.460225,50,307.211318
2.940692,50,307.586396
1.2707,50,307.722848
4.03869,50,307.856393
0.170944,50,308.231075
2.639774,50,308.608968
0.544733,50,308.865848
2.573612,50,309.970638
3.757824,50,312.481258
2.911605,50,312.610698
2.819438,50,312.740554
3.648845,50,313.113213
3.787743,50,313.370525
3.24324,50,314.469105
2.217965,50,314.844896
2.580006,50,315.227287
3.424113,50,315.487694
3.403886,50,315.869338
2.870641,50,316.495325
-4.688978,50,317.739489
0.488378,50,317.870213
2.757482,50,318.242774
2.377179,50,318.742946
1.065755,50,318.876182
-0.730517,50,319.009506
4.183441,50,319.150162
0.838556,50,319.409009
0.421102,50,319.7907
0.486772,50,320.171067
0.529554,50,322.994684
-0.065081,50,323.486979
3.756062,50,323.860219
2.668531,50,324.117039
-2.943799,50,324.251659
3.689765,50,324.746729
3.196662,50,325.126295
-0.297969,50,325.506154
0.690199,50,326.009142
2.456293,50,326.391969
2.060787,50,329.012198
2.426184,50,329.1464
1.742877,50,329.27956
2.894434,50,330.016806
2.224995,50,330.390745
-1.758958,50,331.250001
4.065629,50,331.641688
3.977081,50,332.028247
2.138465,50,332.769553
3.738809,50,333.513346
-3.309523,50,334.756092
0.515986,50,335.125293
3.889916,50,335.739904
3.434813,50,336.11991
-0.972134,50,336.496879
2.526705,50,337.238223
-2.013989,50,337.499407
2.721535,50,337.883533
3.241764,50,338.2661
4.160263,50,338.528302
3.402545,50,338.662739
3.68527,50,341.246215
5.061688,50,341.622752
3.118795,50,342.236215
1.809237,50,342.609396
3.429521,50,342.747234
2.526738,50,343.495513
1.236784,50,343.877795
-1.552589,50,344.019905
3.652288,50,344.160896
-1.151153,50,344.296764
2.411506,50,346.737112
-0.658854,50,347.229715
0.683142,50,347.727258
2.856748,50,348.825108
3.278822,50,348.963914
2.100315,50,349.106396
0.060799,50,349.493526
-1.063735,50,349.880726
2.673634,50,350.262889
4.175473,50,350.639649
0.369675,50,352.119561
1.914467,50,352.252301
3.033002,50,353.228499
1.068229,50,353.366261
2.958756,50,353.508921
3.940217,50,353.891564
3.939488,50,354.039449
0.835145,50,354.182829
3.948826,50,354.802311
1.083284,50,355.176785
0.450205,50,356.903739
-0.046024,50,357.637249
2.698488,50,357.772779
0.525597,50,357.907657
2.222726,50,358.410426
-1.594222,50,358.673636
3.334343,50,358.939956
2.828246,50,359.07814
-1.490666,50,359.454245
3.313186,50,359.712085
3.948634,50,360.082016
0.23887,50,362.91893
0.233348,50,363.05091
4.744061,50,363.309879
3.429055,50,363.449011
3.268699,50,363.592092
3.378208,50,363.742383
3.790415,50,364.130562
0.415655,50,364.513343
3.142912,50,365.007722
2.388933,50,365.736564
4.158964,50,368.679778
0.669227,50,368.934258
3.087529,50,369.191164
-1.401515,50,369.338262
2.69663,50,369.485402
-0.188222,50,369.635153
4.182386,50,369.778888
-1.015347,50,369.917109
3.598363,50,370.290111
3.355818,50,370.658851
2.532954,50,372.664859
3.813512,50,373.276908
4.219452,50,373.415813
