#{"t_start": 1707403902.77698, "env_id": "None"}
r,l,t
-16.57414,50,117.665396
-12.599973,50,117.851376
-18.077231,50,118.365803
-13.893114,50,118.428491
-7.839934,50,118.732542
-8.771543,50,118.795626
-9.929044,50,119.099549
-9.105016,50,119.163467
-12.886176,50,119.226806
-16.104298,50,119.532621
-15.834513,50,119.595848
-14.616336,50,119.659932
-10.390965,50,119.826969
-11.395846,50,119.891079
-14.910173,50,119.953937
-11.342627,50,120.016657
-13.894648,50,120.081298
-12.921477,50,120.144074
-14.731254,50,120.206954
-12.093808,50,120.39092
-17.049532,50,120.575525
-13.186864,50,120.759193
-15.63031,50,121.175941
-9.61309,50,121.359824
-8.793939,50,121.544039
-15.722065,50,121.967668
-12.670285,50,122.756296
-17.198909,50,123.539288
-15.651361,50,124.32369
-14.664647,50,124.386978
-14.936637,50,124.44971
-9.65917,50,124.513244
-14.681364,50,124.674284
-14.32718,50,124.746328
-7.336212,50,124.809233
-11.728746,50,124.872476
-13.214157,50,124.935562
-13.586451,50,124.999985
-7.750416,50,125.062947
-15.15931,50,125.126534
-16.651868,50,125.190612
-11.539258,50,125.253535
-12.1011,50,125.317506
-12.499184,50,125.488584
-12.331562,50,125.672813
-10.477653,50,125.856142
-12.49433,50,125.919107
-10.787862,50,126.102781
-12.453464,50,126.289435
-13.054796,50,126.473078
-11.93526,50,126.656076
-11.327487,50,126.839518
-12.883007,50,127.02256
-8.777014,50,128.261926
-8.70207,50,129.048917
-15.368201,50,129.712938
-12.110278,50,129.77615
-14.899024,50,129.839451
-8.088278,50,129.903105
-13.663368,50,129.965698
-9.189574,50,130.029041
-10.152395,50,130.093695
-14.514863,50,130.156297
-13.0897,50,130.313472
-13.251382,50,130.376807
-9.397892,50,130.441259
-12.744391,50,130.504621
-12.314566,50,130.567916
-15.8272,50,130.631699
-14.450582,50,130.694638
-14.828387,50,130.757577
-11.133116,50,130.820966
-13.028235,50,130.885545
-12.680459,50,131.049918
-8.81156,50,131.119015
-11.901538,50,131.181776
-8.647513,50,131.366253
-11.003557,50,131.549612
-11.226203,50,131.733258
-15.650133,50,131.796232
-12.129778,50,131.979677
-13.133101,50,132.165977
-11.908763,50,132.34957
-9.657094,50,132.532418
-10.556408,50,134.14574
-13.767309,50,134.929126
-12.488198,50,135.352979
-12.796523,50,135.416387
-11.20869,50,135.479281
-15.408506,50,135.543881
-9.258934,50,135.607131
-12.436182,50,135.669911
-14.930219,50,135.732521
-12.168971,50,135.796724
-9.6025,50,135.952012
-11.698422,50,136.015871
-9.216457,50,136.078514
-16.95544,50,136.142415
-12.238091,50,136.205204
-14.134333,50,136.267491
-12.708538,50,136.331789
-11.556666,50,136.396103
-11.054213,50,136.45884
-13.303005,50,136.643007
-7.416381,50,137.057382
-12.86272,50,137.240772
-12.467916,50,137.427397
-12.35913,50,137.49056
-11.83059,50,137.674573
-7.457231,50,137.857441
-15.895334,50,138.041367
-12.526692,50,138.46455
-15.751335,50,139.256248
-13.863867,50,140.040335
-12.282677,50,140.810464
-17.461323,50,140.878806
-10.130916,50,140.941694
-13.903573,50,141.005666
-13.637567,50,141.07042
-14.354687,50,141.133869
-12.397657,50,141.197252
-13.707833,50,141.261384
-13.391464,50,141.324534
-13.877992,50,141.387851
-8.898268,50,141.452328
-10.841696,50,141.630221
-11.623339,50,141.694403
-14.895346,50,141.758538
-11.376377,50,141.823841
-13.744501,50,141.887433
-14.774185,50,141.951453
-12.764534,50,142.016106
-18.50642,50,142.080066
-12.569653,50,142.143795
-12.345976,50,142.208346
-13.568993,50,142.757481
-12.318991,50,142.941803
-15.18367,50,143.125504
-8.820775,50,143.189144
-9.627313,50,143.373883
-11.654732,50,143.557345
-10.35361,50,143.852417
-12.878499,50,143.915279
-13.573734,50,144.669879
-12.094252,50,144.73305
-11.773406,50,145.827792
-10.707204,50,145.891672
-14.24029,50,146.314793
-11.395886,50,146.498788
-8.69323,50,146.68234
-15.703829,50,146.994083
-13.336101,50,147.057689
-7.028746,50,147.121581
-13.703152,50,147.185471
-13.42753,50,147.248931
-12.868671,50,147.419814
-11.439289,50,147.488511
-13.359862,50,147.673735
-14.172099,50,147.857357
-11.982223,50,148.041558
-14.22607,50,148.465059
-14.526107,50,148.64964
-7.249647,50,148.833428
-12.866214,50,149.019684
-13.613075,50,149.203794
-11.336144,50,149.266768
-5.9974,50,149.805393
-6.706267,50,150.109512
-12.767123,50,150.173083
-13.623781,50,150.236244
-11.935555,50,150.779846
-14.550752,50,150.843997
-15.026065,50,151.027789
-11.281471,50,151.214178
-14.495404,50,151.398067
-12.069734,50,151.582174
-12.337802,50,151.985114
-8.289427,50,152.049477
-12.014742,50,152.11223
-11.817601,50,152.176056
-11.720045,50,152.481216
-9.186528,50,152.544366
-11.575312,50,152.607387
-12.077919,50,152.671707
-13.930134,50,152.735881
-9.539437,50,152.799302
-10.407624,50,153.454189
-8.519809,50,153.518048
-15.845411,50,153.581355
-14.002456,50,153.765882
-14.671763,50,153.949566
-12.554084,50,154.133416
-10.280149,50,154.559531
-9.598749,50,154.745281
-8.649323,50,154.929513
-8.702361,50,155.112442
-10.498366,50,155.907035
-14.31603,50,156.330558
-12.450119,50,156.514687
-17.982023,50,156.69915
-8.92375,50,156.882288
-8.573605,50,156.946708
-11.569652,50,157.010889
-11.190705,50,157.074733
-13.462982,50,157.139328
